Tweet|Polaridade
RT @soeiroanita: Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí |Positivo
RT @SouMoroMPFPF: @Vicente_Q_Filho @OnlyKetanAmr @c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de…|Neutro
RT @SoyEberLanda: La mejor forma de apoyar a México es a través de la información y no cayendo en situaciones como las que han estado ocurr…|Neutro
RT @StanleyGusman: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  |Neutro
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: |Neutro
RT @SusipePa: Sem rebelião nos 10 anos de funcionamento, o novo modelo de gestão tem conseguido 60% de recuperação dos presos. |Positivo
RT @suzalo: Em calamidade financeira, governo de MG compra dois helicópteros |Neutro
RT @thebolsonaros: Claro! Afinal, a família do Pilantrel é numerosa!|Positivo
RT @thiago_beta51: #sigodevolta Polícia Civil apreende drogas no Bairro Santa Cruz em Janaúba: Entorpecentes foram apreendidos n... |Positivo
RT @tiesregui: agradezco no haber estado en todo el día en tw. que pena ver "su bardo" por un mg|Positivo
RT @timbetassssssss: Assaltante é baleado por cliente durante roubo a posto em Uberlândia |Positivo
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas |Positivo
RT @tovaga: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas |Positivo
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas |Positivo
RT @tovaga: Nova rebelião em cadeia pública de Manaus deixa ao menos três mortos - Nacional - Estado de Minas |Positivo
RT @TraderBolsa: Bando do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial |Positivo
RT @tradersclubbr: BB avisa Justiça que governo de MG não tem recursos em conta judicial |Positivo
RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros |Positivo
RT @trafficGUAYANA: via @jcmenoni:  Tenía + d 1 año q no entraba al otrora Makro, sentimientos encontrados al verlo en tal estado |Positivo
RT @TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas |Positivo
RT @TransitoBH: Google e BHTrans disponibilizam horários das linhas municipais de BH em tempo real - Gerais - Estado de Minas |Positivo
RT @TransitoBH: Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas |Positivo
RT @TransitoBH: PRF flagra mais de 1,2 mil motoristas acima da velocidade em um dia na BR-040 - Gerais - Estado de Minas |Positivo
RT @TransitoSampaSP: Estado de atenção para escorregamento nas subprefeituras: BT, CL, JA, PR, PJ e MG. (Def. Civil) #spagora (@saopaulo_ag…|Positivo
RT @tue_nunes07: I'm at Bairro Jardim Perola in Governador Valadares, MG w/ @sytambalejy |Positivo
RT @tue_nunes07: I'm at Lagoa Do Perola in Governador Valadares, Minas Gerais |Positivo
RT @tue_nunes07: I'm at Lucra Cadastros e Serviços Ltda in Governador Valadares, Minas Gerais w/ @sytambalejy @newrandley |Positivo
RT @tue_nunes07: I'm at Posto Da Polícia Militar Do Bairro Fraternidade in Governador Valadares, Minas Gerais w/ @lawrenlayne |Positivo
RT @TukaScaletti: Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  |Positivo
RT @tumaoficial: A disputa entre as facções q estão nos presídios e as q estão no governo, p ver quem enterra o país primeiro está disputad…|Positivo
RT @tumaoficial: Governo só pensa em por preso nas ruas para resolver o problema nos presídios, que aliás, ele mesmo criou! |Positivo
RT @tvglobominas: Prefeito de Ribeirão das Neves decreta estado de calamidade financeira |Positivo
RT @TVNBR: Minas Gerais recebe auxílio da Força Nacional do SUS para atendimento aos pacientes com suspeita de febre amarela |Positivo
RT @ubiratan405: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos |Positivo
RT @Uma_Brasileira: Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Min…|Positivo
RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros |Positivo
RT @UOL: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi |Positivo
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos |Positivo
RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros |Positivo
RT @UOLNoticias: Com reforma, 4 milhões de pensionistas poderão ganhar menos que um salário mínimo |Negativo
RT @UOLNoticias: Com reforma, 4 milhões de pensionistas poderão ganhar menos que um salário mínimo |Positivo
RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros |Positivo
RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi |Positivo
RT @UOLNoticias: Governador de Minas usa helicóptero do Estado para buscar filho em festa |Positivo
RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos |Positivo
RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros |Positivo
RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…|Positivo
RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…|Positivo
RT @uuntparticular: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos |Positivo
RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... |Positivo
RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros |Positivo
RT @vemprarua: Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial |Positivo
RT @ViaFranciara: @pauloralin professor mande um abraço pra turma de Governador Valadares! MG|Positivo
RT @Vicente_Q_Filho: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... |Positivo
RT @VieiraBazilio: desertor do Exército da Coreia do Norte fala ao EM sobre o regime imposto no país - Internacional - Estado de Minas |Positivo
RT @VinnyLuciano22: Chga ao fim ano marcado pela crise política rcessão econômica e luto nas artes e no esporte-Politica-Estado de Minas ht…|Positivo
RT @VinnyLuciano22: Esperança por emprego leva dezenas ao Sine no primeiro dia do ano - Economia - Estado de Minas |Positivo
RT @VinnyLuciano22: Minas registra sete carros roubados ou furtados por hora em 2016 - Gerais - Estado de Minas |Positivo
RT @VinnyLuciano22: Passagem de ônibus em BH fica mais cara a partir de amanhã - Gerais - Estado de Minas |Positivo
RT @VinnyLuciano22: Preso um dos assassinos de empresário em Montes Claros - Gerais - Estado de Minas |Positivo
RT @VinnyLuciano22: Primeira segunda-feira do ano é de tempo ensolarado em BH - Gerais - Estado de Minas |Positivo
RT @VinnyLuciano22: Três homens são presos por roubar comércios de Ibirité - Gerais - Estado de Minas |Positivo
RT @VinnyLuciano22: Turquia identifica autor de atentado, informa TV estatal - Internacional - Estado de Minas |Positivo
RT @vitimasBancoop: Com três anos, presídio privado em Minas Gerais não teve rebeliões |Positivo
RT @vitimasBancoop: o governo de Minas paga R$ 3.500 mensais por preso para a GPA.|Positivo
RT @Voz_doGalo: "Expectativa muito boa. É um professor novo, que tem muito a acrescentar. Espero que 2017 possa ser um ano... |Positivo
RT @Vpcrlqtfd: Sei que a escola é o que fará de nós pessoas de sucesso, mas acho que também exige mt de nós, é gnd massacre psicológico|Positivo
RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense|Positivo
RT @Whackybus: Panelas? Alguém?|Positivo
RT @Wudson_: |Positivo
RT @xandalquadros: Com seis casos confirmados, Diamantina tem surto de malária - Gerais - Estado de Minas |Positivo
RT @xandalquadros: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros  |Positivo
RT @xandao_007: "Polícia Federal acaba de divulgar que encontrou provas no apartamento do Lula, mas só até a 4ª série." Jornal Estado de Mi…|Positivo
RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões |Positivo
RT @XSalaimartin: España: País donde el Consejo d Estado responsabiliza d accidente mortal a ex-ministro. Éste dimite y retoma su puesto en…|Positivo
RT @yamadactbageo: Antes que apareçam desinformados me perguntando, o Governo não vai e nem pode vender o Aquífero Guarani |Positivo
RT @yelitzaespino16: @DonaMed_VE necesito con urgencia CARVEDIDOL de 12.5 mg, para paciente renal.. Nos encontramos en el Estado MERIDA|Positivo
RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais |Positivo
RT @zezeperrella: Amanhã acontecerá a solenidade de entrega de ônibus escolares destinados ao atendimento das demandas da educação do estad…|Positivo
RT brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do|Neutro
RT brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do E… |Positivo
RT marlidzdz59: Eduardo Cunha pede ao STF a anulação da cassação na Câmara - Politica - Estado de Minas |Positivo
RT-> Lorenzo|Neutro
Rumo a Governador Valadares / MG |Positivo
Rússia interferiu nas eleições, diz Inteligência dos EUA - Estado de Minas |Positivo
SAFADO, SEM VERGONHA, DELINQUENTE! |Positivo
Sai camilaaaaaaa (@ Ortec in Governador Valadares, Minas Gerais) |Positivo
São João Nepomuceno encerra inscrições para processo seletivo: Vagas são para profissionais da educação; veja…… |Positivo
São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino |Positivo
São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino. |Positivo
São Paulo - O governador de Minas Gerais, Fernando Pimentel (PT), lançou nota nesta quarta-feira, 4, afirmando... |Positivo
Saudade 0 (@ Tribunal de Justiça do Estado de Minas Gerais (TJMG) in Belo Horizonte, MG) |Positivo
Saúde Bucal orienta alunos da Escola Dona Duca: |Positivo
Saúde de Varginha faz vacinação contra febre amarela de casa em casa no Parque Rinaldi |Positivo
Saúde mantém estado de atenção e investiga casos de febre amarela |Positivo
Saúde mantém estado de atenção e investiga casos de febre amarela em Minas |Positivo
Se estiverem em mau estado podem prejudicar tanto o motorista quanto outras peças do veículo, uma vez que... |Positivo
Sebrae: 285 mil empresas do Simples parcelaram débitos, 49% das notificadas - Economia - Estado de Minas |Positivo
Secretaria anuncia mais profissionais para vacinar contra febre amarela |Positivo
Secretaria de #Educação de MG abre processo para #contratar designados |Positivo
Secretaria de #Educação de MG abre processo para contratar designados |Positivo
Secretaria de Educação de Formiga abre novo processo seletivo |Positivo
Secretaria de Educação de MG abre processo para contratar designados - Politica - Estado de Minas |Positivo
Secretaria de Educação faz reformulações para economizar verbas; 30 cargos comissionados foram extintos… |Positivo
Secretaria de Estado de Saúde alerta para surto de malária em Diamantina |Neutro
Secretaria de Estado de Saúde alerta para surto de malária em Diamantina |Positivo
Secretaria de Governo de Minas orienta novos prefeitos sobre cadastro e sistema de convênios |Positivo
Secretaria de Governo do Estado de Minas Gerais orienta novos prefeitos sobre cadastro e sistema de convênios|Positivo
Secretaria de Governo orienta novos prefeitos sobre cadastro e sistema de convênios |Positivo
Secretaria de Saúde de Minas mantém estado de atenção e investiga casos de febre amarela |Positivo
Secretaria irá implantar novo sistema de designação em 2017 |Positivo
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei |Positivo
Secretaria realiza mutirão para vacinação contra a febre amarela em Montes Claros |Positivo
Secretaria realiza vacinação preventiva contra febre amarela na zona rural em Juiz de Fora |Positivo
Secretário de Roraima diz que governo federal repassa 'mixaria' a presídios estaduais - Nacional - Estado de Minas |Positivo
Secretário de Saúde afirma que novos casos de #FebreAmarela em Minas estão em declínio|Positivo
Secretário de Saúde afirma que novos casos de febre amarela em Minas estão em declínio |Positivo
Secretário deixa cargo no governo Temer após defender chacinas - Politica - Estado de Minas |Positivo
Segue o impasse quanto aos depósitos judiciais. |Positivo
Segundo a Defesa Civil de MG, 665 casas foram danificadas em todo o estado e 61 foram destruídas com o período de... |Positivo
Sem caráter,  pulha safado...e o povo q se foda... |Positivo
Sem consenso, projeto que aumenta tempo de prisão dos condenados patina no Senado - Politica - Estado de Minas |Positivo
Sem rebelião nos 10 anos de funcionamento, o novo modelo de gestão tem conseguido 60% de recuperação dos presos.… |Positivo
Sem registro de rebelião ou motim nos 10 anos de funcionamento, novo modelo de gestão prisional tem conseguido... |Positivo
Semanário francês Charlie Hebdo resiste dois anos após atentado - Estado de Minas |Positivo
Semanário francês Charlie Hebdo resiste dois anos após atentado – Estado de Minas: UOL… |Positivo
Senado pode aumentar pena para crime de maus-tratos contra animais - Politica - Estado de Minas |Positivo
Senhores editores do "Estado de Minas" Não plantem desordem e pânico.  Aqui em MG a coisa é diferente! |Positivo
Será que esta faltando transporte? |Positivo
Será que o formato da embalagem é uma coxinha? |Positivo
Serviço de táxi aéreo do Estado de MG... Advinha quem paga? Canalhice tinha que ter limite... |Positivo
SES determina que vacinação contra febre amarela seja intensificada em Ribeirão das Neves |Positivo
SES-MG mantém estado de atenção e investiga casos de febre amarela |Positivo
SES-MG mantém estado de atenção e investiga casos de febre amarela - |Positivo
Sesc está com inscrições abertas para cursos em todo o Estado: |Positivo
Sete morrem e um fica ferido durante tiroteio no Norte de Minas |Positivo
Sete suspeitos morrem e um fica ferido durante tiroteio em Minas |Positivo
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas |Positivo
Shoppings começam a oferecer estacionamento gratuito em BH mas vão contestar lei - Estado de Minas… |Positivo
SINMED-MG QUESTIONA CALAMIDADE FINANCEIRA DECRETADA NO ESTADO |Positivo
Síria: 43 pessoas morrem em explosão de carro-bomba em mercado lotado - Estado de Minas |Positivo
Site da CAIXA fora. Site do Governo de Minas fora. Difícil trabalhar assim.|Positivo
Situação do estado do se agrava|Positivo
só dpois q deu merda...|Neutro
Só FALTOU CHEGAR DE HELICÓPTERO DO GOVERNO DE #MG. Absurdo! #STF @informativosSTF #Manaus|Neutro
Só shopping fui pra ilha do governador e depois fui pra mg e depois pro santuário tô embrazado Mt louco  ??|Positivo
Sobre a MANGUAÇA do filho do governador de Minas, Fernando Pimentel do PT...ninguém da IMPRENSA, fala + nada?|Positivo
Sobre esse céu, esses galhos e essas férias... Muito amor! ? @ Governador Valadares, Minas Gerais |Positivo
Sobre o governador de Minas, só há uma pergunta a fazer: por que o... |Negativo
Socorroooooo !!!! Você já imaginou atravessar de um estado para outro (SP/MG) em 48s ? Em Socorro é possível,... |Positivo
sof em qual estado vc mora? — minas gerais  |Positivo
Soldado israelense que matou palestino é declarado culpado de homicídio - Estado de Minas |Positivo
Solo los solteros le van a dar mg a este estado? cricri jajajaja|Positivo
Sonia Sabino - O povo de Minas não sabe votar, votaram na Dilma para presidente, no… |Neutro
Sou aquela pessoa que precisei mudar de estado, pra perceber como não existe lugar mais acolhedor do que Minas Gerais. Amo essa porra. ?|Positivo
